label,folder,L,T,epoch,variant,scale_pair_or_block,value
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,0.41050565242767334
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.586825966835022
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.5514323711395264
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_global,f_3->f_4,0.6964033246040344
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_perpos,f_3->f_4,0.6347215175628662
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_global,f_4->f_5,0.09382708370685577
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,gauge_v1_perpos,f_4->f_5,0.04404081404209137
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,gauge_v1_global,f_1->f_2,0.5781630873680115
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,0.48075976967811584
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.2597576975822449
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.22276714444160461
