label,folder,L,T,epoch,scale_s,L_s,source,metric,value
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.004093750000000007
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.008207473317967737
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.07512065023183823
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.00575
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.00814909186566035
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0115
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.017099708765393167
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,1,16,cross_gauge,v5_gauge_ks,0.001994999999999969
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,1,16,cross_gauge,v5_gauge_w1,0.01819936010646788
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,1,16,cross_gauge,v5_gauge_rms_g,0.11705941706895828
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,2,8,cross_gauge,v5_gauge_ks,0.002203125000000028
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,2,8,cross_gauge,v5_gauge_w1,0.01087983000801774
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,2,8,cross_gauge,v5_gauge_rms_g,0.07585281133651733
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,3,4,cross_gauge,v5_gauge_ks,0.004593749999999952
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,3,4,cross_gauge,v5_gauge_w1,0.011509311055394024
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,3,4,cross_gauge,v5_gauge_rms_g,0.08573562651872635
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,4,2,cross_gauge,v5_gauge_ks,0.006875
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,4,2,cross_gauge,v5_gauge_w1,0.007856198116303868
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,5,1,cross_gauge,v5_gauge_ks,0.0095
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,5,1,cross_gauge,v5_gauge_w1,0.01057197649562291
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,15400,5,1,cross_gauge,v5_gauge_rms_g,nan
